48 140 258,-0.290213,0.355393,-0.0479237,0.628809,-0.13231,0.284625,-0.345774,-0.396989,-0.524565,0.703493,0.867121,-0.18942,-0.497535,0.307367,0.679853,0.371177,0.1104,0.879624,0.556169,0.0519338,0.420149,-0.0567974,0.384634,-0.164685,0.201392,0.329179,0.26352,-1.03181,-0.409329,0.524359,-0.120032,0.0439024,-0.694901,0.25813,0.881566,0.343266,-0.35213,-0.186816,0.329929,-0.189585,0.489058,0.542108,0.784254,0.737749,-0.728737,0.455937,-0.653396,0.237519,0.260345,-0.014211,1.04894,0.787257,-0.0284985,0.431024,-0.0079062,0.245266,-0.280258,0.511891,0.00367187,0.612667,0.94436,0.394975,0.807661,-0.181521
5 51 76 106 140 182 272 282,-0.241738,0.333464,-0.293777,0.647388,-0.262705,0.157845,-0.512552,-0.764153,-0.00206749,0.705008,0.826264,0.46248,-0.697923,0.706444,0.599039,0.387859,-0.00742314,1.13018,0.556827,-0.216199,0.777134,0.317189,0.386455,-0.391776,-0.146641,0.387494,-0.0444694,-1.10078,0.0130838,0.29177,0.299843,0.159095,-0.816929,0.238124,0.701199,0.749072,-0.648727,0.349662,0.510762,-0.383445,0.45596,0.4833,1.0885,0.73013,-0.81203,0.284736,-0.524267,0.343413,-0.249071,0.247776,1.15492,0.79868,0.200037,0.695895,0.333871,0.849189,-0.47869,0.585782,0.443488,0.714363,0.690833,0.192561,0.497926,-0.0810779
93 106 138 172,-1.61405,0.718458,0.421754,-0.700698,-1.74814,0.762879,-1.33991,-0.746339,1.28014,-0.427778,-1.04636,0.104716,-0.101714,0.752622,0.255786,0.277242,1.1669,0.673213,0.584635,-1.16048,1.50589,-0.589262,0.326544,-1.5656,-1.43388,0.2445,-0.31479,-0.547515,1.61229,0.106783,1.09038,-0.176158,0.625355,0.349297,1.63554,0.112072,-1.15678,0.823711,0.962685,0.599419,0.693566,0.74191,1.04364,0.80472,1.0619,0.0129972,0.147942,0.810344,-0.386547,1.20439,0.988738,0.984638,1.11666,0.495548,-0.385984,-0.980287,0.353907,0.320948,1.14731,0.559493,0.627714,0.965765,0.106461,0.462952
101 106 226 282,-0.787237,-0.420419,1.39574,0.41883,-1.22776,-0.0506983,-0.738176,-1.15363,0.340935,0.503584,-1.24174,0.681246,-0.00676197,0.0625902,0.579082,0.334196,1.3298,0.398222,0.432872,-1.14213,0.823542,-1.42284,0.251606,-0.467496,-1.13761,0.789478,-0.655448,-0.661613,0.903588,-1.39867,0.247149,0.000569984,-0.230047,1.29386,1.0382,-0.399654,-0.271356,0.322017,1.58338,-0.626013,0.542429,-0.680828,0.919188,-0.0463436,1.36567,-0.289894,0.430828,0.726975,-1.26367,1.43954,0.975422,1.40643,1.15843,0.298536,1.08055,0.111275,-0.183267,0.641964,0.799267,0.289897,-1.045,-0.758943,0.927957,-0.245852
30 80 101 138,-1.48686,0.709531,1.65028,-0.447272,-1.65846,-0.704825,-1.05605,-1.35441,1.10164,0.0742301,-1.07675,0.845621,0.0718785,-0.0574453,0.782198,0.454696,1.77951,0.842959,0.78011,-1.18003,0.652923,-1.5597,-0.0734318,-0.00427291,-1.08245,1.06499,-0.208167,-0.338386,1.29288,0.261515,0.627443,0.711104,0.536914,0.536153,1.29895,-0.112412,0.421705,0.904352,1.54524,-0.0792934,0.392464,-0.824525,1.20757,0.668816,1.22324,-0.685799,-0.0577996,0.481436,-1.50237,1.28949,1.07498,1.53081,1.08539,0.468142,-0.0278576,0.359291,-0.218435,0.33156,1.50722,0.490397,-0.505137,-0.197508,0.261228,1.08472
32 51 106 282,-0.547244,0.230729,0.526011,0.691815,-0.887971,0.0188461,-0.571243,-0.905623,0.724132,0.322644,0.290092,0.504807,-0.403974,0.165215,0.824002,0.430084,0.671117,0.846131,0.605008,-0.397855,1.24334,-0.820099,0.253222,-0.299881,-0.916464,0.581193,-0.0450792,-0.841515,0.794335,-0.0891656,0.711388,0.138896,-0.744587,0.862978,0.38744,0.632011,-0.90195,0.801913,0.94491,0.0149126,0.00548008,-0.0522034,0.976608,0.648486,0.0622056,0.386548,-0.396892,0.646393,-0.709065,0.893862,1.08015,1.03982,0.825793,0.62897,0.84111,0.207041,-0.225398,0.84935,1.00751,0.662843,0.788287,0.272906,0.634894,-0.19796
30 32 101 214 226 282,-0.73023,0.0958911,1.69873,1.15213,-1.62301,-0.697926,-1.33143,-1.49779,1.00232,0.292732,-0.555969,0.894919,-0.150225,0.0883435,0.931975,0.609922,1.79423,0.820219,0.987954,-0.467253,1.69024,-1.57159,0.147116,-0.156279,-1.22957,1.04042,-0.0876177,-0.84695,0.693023,-0.460933,0.429671,0.74632,-0.696175,1.10799,1.17797,0.162529,-0.33375,0.887535,1.88427,-0.310199,0.230317,-0.693415,1.2579,0.989136,1.00844,-0.542016,0.820385,1.26878,-1.3814,1.54803,1.20644,1.6791,1.23804,0.868642,0.834036,0.999633,-0.202488,1.074,0.925235,0.721005,-0.386436,-0.410832,-0.0928613,0.0188828
30 51 76 106 138 282,-0.738587,0.487926,0.117452,0.572986,-0.853002,0.225979,-0.743352,-0.798305,0.695435,0.415864,0.390768,0.572577,-0.685755,0.963393,0.442402,0.271705,0.390729,1.0388,0.649621,-0.783784,1.15643,-0.511422,0.67992,-0.620813,-0.594593,0.367349,-0.439924,-1.07533,0.261117,0.348352,0.635437,-0.172576,-0.349232,-0.00608823,1.0733,0.963256,-0.527803,0.663492,0.752754,0.195494,0.586735,0.647626,1.15623,0.759816,-0.189215,0.439078,-0.911315,0.342777,-0.753009,0.664732,1.22554,0.917121,0.380928,0.880971,0.172389,0.484155,-0.568151,0.0111549,0.89253,0.594455,1.03076,0.295202,1.08581,0.385681
29 32 76 106 172 282,-0.704725,0.205788,0.321965,0.463994,-0.711217,0.192922,-0.371156,-0.842151,0.766113,0.493994,0.51672,0.655205,-0.675737,0.43204,0.715098,0.521948,0.404679,1.05277,0.432869,-0.466617,1.2135,-0.627929,0.0954207,-0.5173,-0.890206,0.671936,-0.00364146,-1.12351,0.543086,0.452265,0.0594093,0.174143,-0.289685,0.476026,0.725899,0.742563,-0.637432,0.298033,1.02311,-0.21843,0.591331,0.389594,1.17559,0.851553,-0.215547,0.496558,-0.59964,0.534588,-0.564264,0.627755,1.27641,1.00174,0.595228,0.824651,0.171625,0.0675812,-0.499968,0.483206,0.902191,0.903976,1.04248,0.067259,0.270634,0.0299326
30 32 51 76 197 282,-0.657016,0.526637,0.443065,0.772749,-0.847267,0.208036,-0.800439,-0.659493,0.668702,0.441112,0.207396,0.300389,-0.550529,0.567505,0.550632,0.268354,0.718122,1.02589,0.738388,-0.649701,0.973014,-0.65754,0.608169,-0.0869211,-0.398637,0.41218,-0.252799,-0.988213,0.367096,0.364293,0.53344,0.357303,-0.489524,-0.0375003,0.765982,0.865079,-0.313017,0.849921,0.734306,0.202939,0.58228,0.216735,1.14384,0.736586,-0.0377052,0.326796,-0.591749,0.669038,-0.873516,0.506808,1.17252,0.793889,0.133445,0.663149,0.497781,0.809349,-0.41806,0.124604,0.850092,0.622942,0.81576,0.344939,0.694695,0.405039
51 76 106 261,-1.98516,0.386087,0.385756,0.0919083,-1.10846,0.564994,-1.39987,-1.04338,0.858361,0.704092,-0.355652,-0.287311,0.00576633,1.30808,0.537076,0.666787,1.25316,0.732251,0.4094,-1.21429,1.67206,-0.382471,0.0514881,-0.538025,-0.956573,0.410128,-0.605067,-0.75296,0.635237,0.166642,0.532957,0.613908,-0.891426,0.52805,1.6838,1.26909,-1.03831,0.435413,1.59398,0.55553,0.461146,0.273154,1.06707,0.935632,0.763313,0.396647,-1.3169,1.27207,-1.06544,0.835779,1.00373,0.788445,0.397689,0.261283,0.044205,0.376132,0.355489,1.3239,1.32851,0.57041,0.764304,0.721456,0.606672,0.356739
6 51 106 197,-1.48206,0.894568,0.693294,0.211299,-0.99031,1.09195,-1.15027,-0.0496893,0.800607,0.643001,-0.613548,0.231166,-0.650093,-0.190639,0.916375,0.345501,0.582233,0.971218,0.350874,-0.872449,1.0705,-0.317203,-0.250547,-1.08501,-0.742004,0.686734,-0.12111,-0.875281,0.939335,0.537221,0.792717,-0.0422879,-0.321519,0.483025,1.40266,0.101465,-0.596285,0.895149,0.529978,-0.26328,0.222039,-0.279915,1.2013,0.902133,0.0527182,0.191275,-1.08361,0.538659,-0.798309,0.571159,1.18155,0.619973,0.83281,0.86144,0.541623,-0.598338,0.317246,1.11397,1.02617,0.468786,0.311446,0.536394,1.13972,0.0077818
106 122 138 212 250,-0.519951,-0.0255452,0.631087,-0.225581,-1.25866,0.300761,-0.26269,-0.457706,0.992529,0.0812089,-0.152794,0.690609,-0.659925,-0.282811,0.670486,0.664371,0.479412,1.04548,0.641317,-0.146552,1.30459,-0.767476,0.834871,-0.667095,-0.175523,0.735342,-0.544564,-0.138162,1.06379,-0.297972,1.00866,-0.458642,-0.227533,0.519368,0.32312,0.107718,-0.496946,0.9792,0.266282,0.289421,-0.305152,-0.445166,1.08929,0.803086,0.0878598,0.325757,-0.303699,-0.0310974,-0.609215,1.21653,1.05749,0.7714,1.02016,1.03158,0.0769445,-0.896005,-0.249979,-0.352184,0.864661,0.74664,0.0355718,0.858025,0.897188,-0.107594
75 106 117 197 212,-0.556852,0.327815,0.194683,0.110285,-0.425562,0.607256,0.082763,0.00560518,1.02241,0.0843384,0.00223383,0.294368,-0.829881,0.201714,0.341725,0.512825,-0.52135,0.641989,0.215407,-0.10296,1.20735,0.360644,-0.591447,-0.847028,-0.189596,0.466921,-0.446702,0.193658,1.323,-0.503099,0.852931,-0.915699,-0.540519,0.671714,0.297546,0.624121,-0.250534,0.582542,0.857632,0.22613,0.0737351,0.144235,0.866994,0.705211,-0.0109243,0.39171,-0.321089,0.281215,-0.581382,1.15224,0.759527,-0.0234462,1.16423,0.806377,0.389167,-0.99837,0.0220533,0.114729,1.14427,0.640739,0.00222324,1.05396,0.906349,-0.803454
30 40 130 133 159 212 226 250,-0.504065,-0.636031,1.16872,-0.268673,-1.01848,0.340536,0.259401,-0.674416,0.879886,0.32697,-0.279567,0.691366,-0.894419,-0.524987,0.884063,0.750484,0.0921095,1.06424,0.408904,0.299102,1.07054,-1.12515,0.91367,0.0140068,-0.266847,0.701699,-0.827327,-0.0766163,0.848263,0.34884,0.655428,-0.190422,-0.319974,0.13325,0.181864,0.0375161,0.717629,0.598716,0.717972,-0.00290233,-0.207369,-0.494117,0.664545,0.376191,0.482894,0.304131,-0.0769262,-0.0574797,-0.67215,1.00014,1.08937,0.669111,1.17866,0.810294,-0.394932,-0.654173,-0.671345,-0.615285,0.278811,0.0702761,-0.188964,0.522575,0.628391,0.194062
106 130,-0.716347,0.482735,0.682642,-0.00133326,-1.00411,0.640866,-0.265193,0.187941,0.397115,0.347109,0.197318,0.220208,-0.638414,-0.0783037,0.676033,0.0911357,0.174753,0.679422,0.636073,0.0180162,0.647928,-0.064546,0.20242,-0.279429,-0.423465,0.732422,-0.0606932,-0.603728,0.641477,0.305985,0.247027,0.198757,-0.327534,0.535228,0.432095,0.0284655,-0.270527,0.352725,0.169468,-0.171775,0.609867,0.0705302,0.726519,0.730257,0.144623,0.365055,-0.225043,0.476253,0.099274,0.155429,1.08107,-0.153496,0.680345,0.238358,0.284569,-0.504164,0.0869504,0.110231,0.0715721,-0.180977,0.13522,0.529084,0.261435,0.118665
30 197,-0.652478,0.16635,0.866772,0.158989,-0.720391,0.731474,-0.574434,0.13795,-0.189593,0.289477,0.214049,-0.0707942,-0.450275,0.437083,0.173775,0.256968,0.0962666,0.731879,0.526271,-0.00669675,0.880443,-0.237817,0.630733,-0.271465,0.169658,0.608389,0.00287791,-0.45278,0.256509,0.160347,0.64319,0.0678995,-0.0892216,-0.0232813,0.723273,0.577585,-0.349292,0.310079,0.509339,0.189993,0.0363404,-0.19611,0.793751,0.188083,0.208655,-0.104671,-0.440718,0.0104109,-0.448965,0.391695,1.04818,0.58776,0.131308,0.588635,-0.153427,0.191183,0.128542,-0.4558,0.0967096,0.216572,0.371376,0.706928,0.82239,-0.115897
3 30 40 110 261,-0.892421,-0.215515,0.294288,-0.428205,-0.730619,-0.198313,-0.41982,-0.26556,0.106956,-0.34919,-0.795371,0.179184,-0.337018,0.692561,0.574616,0.837359,0.200718,0.858416,-0.213127,-0.195379,0.712318,-1.18748,1.0014,0.42124,0.23683,-0.0134993,-0.51565,-0.644873,0.914963,-0.234565,0.240715,0.970307,0.271597,0.145773,0.757744,-0.00191618,-0.289901,0.847821,0.0886159,-0.325333,-0.460714,-0.56753,0.829242,-0.167368,0.295835,0.416292,-0.265472,-0.134917,-1.21048,1.03459,0.921828,0.736588,0.506061,0.893159,-0.515999,0.316586,-0.270748,0.291513,1.04733,0.745107,0.61013,0.44266,0.891339,-0.0849085
101 106 122 172 282,-1.3752,-0.0512918,1.88345,-0.52839,-1.22301,0.257893,-0.91451,-1.12657,0.6929,0.569605,-1.53283,0.737818,-0.350367,-0.431588,0.698597,0.655774,1.30525,0.830166,-0.0446753,-1.2792,1.13231,-1.70319,0.194966,-1.16618,-1.33608,0.911113,-1.06198,-0.880451,1.55277,-1.02544,0.213655,-0.257048,-0.0471071,1.24934,1.12276,-0.624467,0.293756,0.248885,1.55631,-0.973238,0.834191,-0.705281,1.194,0.153843,1.49658,-0.513637,0.168757,0.83129,-1.49555,1.6888,1.28703,1.47147,1.47078,0.561816,0.478688,-0.0603523,-0.470532,1.12608,0.984695,0.403338,-1.2542,-0.648323,1.22874,0.344198
54 101 106 122 282,-1.11566,-0.000163686,1.57301,-0.0771357,-1.44881,0.423319,-1.05263,-1.21692,0.546713,0.586284,-0.782603,0.34814,-0.186947,-0.302118,0.632092,0.574518,1.5181,0.627114,0.524842,-1.28405,1.12267,-1.41162,0.125382,-1.21519,-0.981474,1.09674,-0.065458,-0.848225,1.21841,-0.942803,0.260637,0.299907,0.0812514,1.17191,0.907439,-0.698791,0.0510562,0.377728,1.45533,-0.919097,0.169853,-0.896135,1.02724,0.309419,1.01213,-0.32919,0.205557,0.378489,-1.40862,1.58748,1.10621,1.55961,1.29811,0.470381,0.0772689,0.190525,-0.197601,1.12027,0.780709,0.554369,-1.31993,-0.594269,0.85293,0.0635809
3 30 101 114 172 282,-1.2802,-0.322364,1.56489,-0.0852548,-0.99096,-0.182156,-0.924614,-1.36898,0.996893,0.359418,-1.37495,0.837046,-0.212311,0.241194,0.481518,0.449664,1.45295,0.618154,0.277812,-1.13627,1.12671,-1.56434,0.447483,-0.620122,-1.33121,0.788118,-0.936722,-0.791901,1.15291,-0.988456,0.418352,0.0606223,-0.0456545,0.73227,1.02148,0.159981,0.0890394,0.277953,1.79379,-0.616507,0.893016,-0.626759,1.05233,0.14099,1.57088,-0.603426,0.256094,0.953086,-1.40086,1.58377,1.10078,1.50212,1.22211,0.317595,0.405624,1.12386,-0.611743,0.25478,0.905245,0.260227,-0.92145,-0.623594,1.1158,0.376221
14 16 143 166 183 214 258 279 282,1.10739,-0.233491,0.283949,1.00724,-1.55515,-1.08466,-2.10362,-1.68995,0.201621,-0.279054,1.81968,0.160729,1.13046,1.62324,0.124305,0.141063,1.29862,1.20846,1.51606,-1.09929,1.42237,-0.340042,0.250569,0.0534968,-1.61681,1.53136,1.87913,-1.01916,-0.326294,0.360376,-0.934909,1.81181,-1.04173,0.825053,1.59952,1.11803,-2.30355,0.706311,-0.595448,-0.831507,0.6806,-0.651773,-0.884969,1.3592,-0.92561,-0.455538,1.31651,0.976694,0.0379363,1.03803,1.36259,1.75669,-0.127556,0.591305,0.764377,0.493297,-0.62157,2.00993,-0.742781,1.2534,1.23979,-0.399533,-2.10516,1.16397
130 213 239 272 279,0.225238,0.0491354,0.750542,-0.972241,-0.399671,-0.351105,-0.206342,-0.398238,0.150363,-0.387113,0.989609,0.525376,-0.500815,-0.64516,0.718722,0.101695,-0.720668,0.747726,0.9432,0.953991,0.700089,-0.13721,0.149357,0.448919,0.0962068,0.33372,0.968427,-0.697081,-0.0652887,0.377497,-0.213831,0.593216,-0.590152,0.303594,-0.648543,0.110653,-0.884857,-0.278968,-0.294053,-0.638175,0.0574575,-0.344002,-0.568972,0.693092,-0.673725,-0.178433,0.324646,-0.655595,0.325894,-0.486931,0.959894,-0.323598,0.300443,0.35771,-0.0256205,-0.399333,-0.266242,-0.0146135,0.0684459,0.11286,0.404774,-0.404594,-0.26427,0.391332
8 93 101 104 130 149 171 272 282,0.734477,0.394532,0.517594,0.0903171,-0.406249,-0.117659,-0.00315846,-0.587189,0.155896,0.237771,0.867443,0.881194,-0.710739,-0.612048,0.494927,0.305196,0.156769,0.9917,1.04996,0.138063,-0.554268,-0.477989,-0.0352583,0.257907,-0.433658,0.989306,0.651322,-0.991396,0.136003,0.665128,-0.731658,0.686174,0.146588,0.784006,-0.196343,-0.802236,0.207605,0.0166744,0.28763,-0.661947,0.802192,0.0269019,-0.0622053,0.564218,-0.552397,0.307318,0.735322,0.194487,0.471865,-0.13849,1.22781,0.649511,0.786045,0.414795,0.0612625,-0.65591,-0.77571,0.372863,-0.452083,-0.0783765,-0.0941339,-0.714142,-0.933006,0.164928
14 71 287 289,-0.34847,0.287352,0.395801,0.448112,-0.392768,-0.428476,-0.677842,-0.729152,0.212147,0.60575,1.00993,0.460425,0.133854,-0.116642,0.671434,-0.0318579,0.419736,0.949645,0.435706,-0.34447,0.189362,-0.58117,0.261466,0.230721,-0.531292,0.609963,0.699511,-0.899406,-0.487548,0.762965,-0.00286854,0.495598,-0.415694,0.124801,0.716591,0.262194,-0.454053,0.416954,0.481159,-0.263836,0.389885,0.0183719,0.788747,0.819577,-0.517454,-0.183812,-0.185558,0.0089106,-0.417368,-0.263177,1.07313,0.810758,-0.35542,0.412991,0.250578,0.541695,-0.320008,0.699163,0.199659,0.733732,0.7001,-0.12009,-0.373084,0.431648
34 65 101 233 272 287,-0.260511,0.626464,0.556944,0.0780728,0.286443,0.398861,-0.474801,-0.479183,-0.471634,1.00965,0.356722,0.467164,-0.674763,-0.462969,0.269371,0.36222,-0.142273,1.08208,0.629289,0.18456,-0.827287,-0.526602,0.359464,0.292827,-0.204727,0.889413,1.07717,-1.05066,-0.0185808,0.81549,-0.466382,0.620488,0.778001,0.21375,0.538249,-0.0415902,0.353576,0.335624,0.537112,-0.598422,0.48832,0.0384205,0.528188,0.0417139,-0.588468,-0.890898,-0.0258951,-0.204815,-0.654387,-0.495166,1.16976,0.918632,-0.00790769,0.692735,0.508832,-0.31387,-0.762436,0.262684,-0.476033,-0.355226,-0.160433,-0.234258,-0.3851,0.624552
